Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
1735000,5.7578316,-1.2734607,0.00029999999,-1.5470925096422434,502.0,-1.5470924735069276,0.057416163,-5.881469,0.027155055,0.027175622,0.0006643599
1740000,5.797007,-1.321715,0.00029999999,-2.000028330308851,808.0,-2.0000283177942038,0.10712077,-5.7870746,0.051472876,0.05097111,0.0006659446
1745000,5.742579,-1.5211589,0.00029999999,-1.8441134651139792,591.2222222222222,-1.9226217847317457,0.06984816,-5.756685,0.033908103,0.032530047,0.00067338644
1750000,5.623465,-1.5112545,0.00029999999,-1.6968376226723194,589.6,-1.7019916772842407,0.0716175,-5.6898823,0.033909846,0.032773845,0.00068512704
1755000,5.625034,-1.124514,0.00029999999,-2.2498769846570212,1004.375,-1.9091480690985918,0.054365914,-5.652637,0.025583087,0.025594765,0.0006956297
1760000,5.4679794,-1.5467931,0.00029999996,-1.9010799972650905,545.0,-2.8204037845134735,0.052917816,-5.6334767,0.024745403,0.024622906,0.000698243
1765000,5.485607,-1.5876169,0.00029999996,-1.6799073413945735,618.6,-1.5929455508788426,0.06489752,-5.572072,0.029638305,0.029527329,0.0006953206
1770000,5.453329,-1.2433376,0.00029999999,-1.9308801889031504,838.6666666666666,-1.9308801752825577,0.04443889,-5.5018215,0.020504016,0.02046476,0.00069338013
1775000,5.53646,-1.0262554,0.00029999999,-0.6861074173357338,466.0,-0.6861074566841125,0.05558477,-5.4678454,0.026421783,0.026363699,0.0006948276
1780000,5.4525104,-1.8909807,0.00029999999,None,None,None,0.029295819,-5.450834,0.013375741,0.0134112155,0.00069661014
1785000,5.6420217,-1.9410836,0.00029999999,None,None,None,0.02501414,-5.4984584,0.011674419,0.0115749845,0.000690314
1790000,5.412214,-2.3542578,0.00029999999,-6.3868586188182235,3558.3333333333335,-6.386858695497115,0.01858199,-5.477077,0.0088027045,0.008754529,0.0006768608
1795000,5.088988,-2.2501323,0.00029999999,-3.6609384422888978,1632.3,-3.6609384236857294,0.036294937,-5.424633,0.018021548,0.017945532,0.0006676608
1800000,5.433768,-1.57045,0.0003,-1.5432337186872387,559.0,-1.5432337207289843,0.03586756,-5.392406,0.017162437,0.017191023,0.00065830274
1805000,5.545475,-1.580482,0.00029999999,-2.297644596563519,903.7142857142857,-2.2976446045296535,0.046043847,-5.4196935,0.022196535,0.022283414,0.00064006494
1810000,5.4109845,-1.500606,0.00029999999,-1.3214303967331282,423.8181818181818,-1.3214303817261348,0.04447245,-5.402091,0.021533253,0.021595987,0.00062073744
1815000,5.5519805,-2.0229347,0.00029999999,-1.0789695472922176,333.0,-1.078969594091177,0.055715457,-5.4412713,0.026808562,0.026848935,0.00061368296
1820000,5.3353777,-3.0301967,0.0003,-2.2584264252800494,787.5,-2.258426398038864,0.053211,-5.4538865,0.025971942,0.026044037,0.0006087216
1825000,5.125491,-2.8396103,0.00029999999,None,None,None,0.039328147,-5.3553147,0.019286945,0.019294966,0.00060860784
1830000,4.903229,-1.9660784,0.00029999996,-2.9463983920092383,1289.3333333333333,-2.9463983749349913,0.043784108,-5.2499604,0.020578919,0.020563545,0.0006100408
1835000,4.9405065,-2.0979125,0.0003,-2.853273659275146,1144.125,-2.8532736403867602,0.03940424,-5.143543,0.018929286,0.019035699,0.00061340694
1840000,5.2140326,-2.5955448,0.00029999996,-1.1363011908251792,208.5,-1.1363011598587036,0.02764875,-5.041382,0.013002656,0.012900931,0.00061594264
1845000,5.0154004,-1.8301638,0.00029999999,-3.4300256723284046,1468.8181818181818,-3.396520485728979,0.035702176,-5.0186906,0.017149763,0.017179023,0.00062635815
1850000,5.076614,-1.5433459,0.00029999999,-1.7773526234280628,543.3333333333334,-1.9302545251468053,0.03360217,-5.0226636,0.01611883,0.016111672,0.00064063555
1855000,5.104363,-1.8925353,0.0003,-1.5191428597318009,440.375,-1.5191428307443857,0.04149621,-5.098392,0.019469984,0.019365061,0.0006464318
1860000,5.2267156,-1.4584537,0.00029999999,-1.3615503899830703,478.0,-1.339769545942545,0.067739256,-5.142826,0.03240938,0.032218855,0.0006488821
1865000,5.1233296,-1.1908967,0.00029999999,-1.2667550785117783,428.875,-1.3413916726130992,0.048737,-5.1458716,0.023069061,0.023074657,0.00065214594
1870000,5.0498896,-1.4594901,0.00029999999,-1.22119519719854,211.5,-1.1488124877214432,0.059176445,-5.165417,0.02879263,0.028800795,0.0006682109
1875000,5.06652,-1.2662158,0.00029999999,None,None,None,0.05146752,-5.1013794,0.025066651,0.02518369,0.0006881978
1880000,5.0184336,-1.0135041,0.00029999996,None,None,None,0.034097146,-5.0747004,0.016134147,0.01615503,0.0007231811
1885000,4.9970627,-0.7661729,0.0003,None,None,None,0.013916979,-5.0049806,0.006412112,0.0064348043,0.000758517
1890000,5.103305,-1.1174675,0.00029999999,None,None,None,0.014575622,-4.987187,0.006988505,0.007062287,0.00078627584
1895000,5.1129985,-1.0827817,0.00029999999,None,None,None,0.00422815,-5.006147,0.0020146726,0.0020026257,0.00079688925
1900000,5.1152205,-1.425916,0.00029999999,None,None,None,0.0034508142,-5.0257254,0.0016498368,0.0016496463,0.0007885311
1905000,5.104223,-1.5003531,0.00029999999,None,None,None,0.0030391603,-5.024468,0.0014529355,0.0014619792,0.0007633271
1910000,5.084012,-1.6791316,0.00029999999,-8.938994153169915,4981.0,-8.938994232565165,0.0018133393,-5.042444,0.000869437,0.00088020746,0.00073035987
1915000,5.0109353,-1.732576,0.00029999999,None,None,None,0.0016138293,-5.0431495,0.0007701913,0.00077374035,0.00070103316
1920000,4.850356,-1.4700418,0.00029999999,-5.361156205134466,3035.8,-4.9989109337329865,0.0022615495,-5.0041676,0.0010528372,0.0010499428,0.00066327257
1925000,4.777696,-1.4660745,0.00029999999,-6.891004577948479,4395.125,-6.882019289665752,0.006483349,-4.93069,0.0030846535,0.003080156,0.00063114485
1930000,4.5928845,-1.5251654,0.00029999999,-2.2733865197604666,805.3846153846154,-1.7537695057690144,0.017879702,-4.8221025,0.008088918,0.008025961,0.00061769877
1935000,4.7007966,-1.099802,0.00029999996,-1.4824471375646278,347.6666666666667,-2.1850815102458,0.032957155,-4.7336426,0.015419154,0.015130826,0.0006135784
1940000,4.699979,-1.0701628,0.00029999999,-1.503049849846866,354.55,-1.5173818455322792,0.055953443,-4.690265,0.025390426,0.025264114,0.00061938283
1945000,4.670836,-1.3532715,0.00029999999,-1.2351405892598752,254.5,-1.2345121673175268,0.09197174,-4.6341734,0.044684175,0.04443536,0.0006294566
1950000,4.5264072,-1.1587197,0.00029999996,-1.3356281603628304,239.875,-1.3356281612068415,0.05802898,-4.619747,0.027146617,0.0268976,0.0006405019
1955000,4.482274,-0.7823188,0.00029999999,-2.0297407413729363,595.2222222222222,-2.029740744994746,0.061563198,-4.5881615,0.029274764,0.029222196,0.0006605922
1960000,4.532202,-1.2995508,0.00029999999,-1.0722732151126755,145.21428571428572,-1.0722732203347343,0.08050798,-4.567701,0.03888007,0.038393892,0.0006708959
1965000,4.4025526,-0.5903678,0.00029999999,-1.5853574707289226,427.6666666666667,-1.615460331467065,0.09417454,-4.5254416,0.04512135,0.045822404,0.00067607325
1970000,4.354555,-0.2066915,0.00029999999,-1.2869747573975474,225.6,-1.29573041058722,0.085826,-4.5013084,0.040074635,0.040109653,0.0006888049
1975000,4.205159,-0.4516414,0.00029999996,-1.4084908170524337,244.91304347826087,-1.3930373893429835,0.094385825,-4.4229,0.045413308,0.04517775,0.00072050263
1980000,4.220855,-0.771858,0.00029999996,-1.3290388178701202,240.93333333333334,-1.3290388084948064,0.09298254,-4.386838,0.044964254,0.043809596,0.00075150025
1985000,4.3824134,-0.8019107,0.0003,-1.4351350819561048,301.25,-1.4402893722057342,0.0942841,-4.325258,0.045773912,0.045493912,0.00078432914
1990000,3.9230072,0.13483371,0.00029999996,-1.5262819888097618,333.2352941176471,-1.5169230202833812,0.12811755,-4.295963,0.06392245,0.062116392,0.0008099496
1995000,4.1710415,-0.4192373,0.00029999999,-1.3430363326398138,251.11111111111111,-1.353317358476274,0.082559794,-4.284634,0.039342683,0.03855679,0.00082616764
2000000,4.193366,-1.0677212,0.00029999999,-1.3927867705087094,230.0,-1.3740761031707127,0.10389402,-4.2942944,0.050688732,0.050342113,0.00083978975
2005000,4.334738,-1.5511574,0.0003,-2.0980143814813346,654.5,-2.098014384508133,0.07002478,-4.291825,0.034038447,0.033875674,0.0008486339
2010000,4.2831874,-2.0960238,0.00029999999,None,None,None,0.046860434,-4.2625523,0.022359487,0.02233373,0.00084475416
2015000,4.1825843,-1.8633622,0.00029999996,-2.2088981264581284,848.6666666666666,-2.208898146947225,0.040519025,-4.2602615,0.019702727,0.019703293,0.0008369448
2020000,4.1286297,-1.6985661,0.0003,-1.8286045617423952,515.0,-1.8286045690377553,0.025340766,-4.227562,0.012196124,0.012200436,0.0008088161
2025000,4.2896748,-1.4705484,0.00029999996,None,None,None,0.004815186,-4.2166133,0.0023108341,0.002276886,0.00076667714
2030000,4.3021007,-1.8798873,0.00029999999,None,None,None,0.0024678465,-4.2144394,0.001211584,0.0011426987,0.00073723047
2035000,4.277386,-1.724095,0.00029999999,None,None,None,0.0011533815,-4.2105293,0.00054430496,0.0005566165,0.0007201557
2040000,4.2707043,-2.0377374,0.00029999999,None,None,None,0.006442759,-4.222483,0.0033780332,0.0029648708,0.0007087511
2045000,4.272737,-1.8532318,0.0003,-6.595673229545355,4981.0,-6.595673233270645,0.0015364037,-4.2349606,0.0007030014,0.0007253361,0.00068940624
2050000,4.2060084,-1.9029831,0.00029999996,None,None,None,0.0005204365,-4.234763,0.0002473031,0.00025157936,0.000662831
2055000,4.215925,-1.9971339,0.00029999999,-8.448295263961578,4981.0,-8.44829527537028,0.00065246184,-4.201002,0.0003117315,0.0003189219,0.00063008384
2060000,4.2120266,-1.506193,0.00029999996,-9.085938616655767,4981.0,-8.974880378693342,0.00067129073,-4.184322,0.00031753906,0.00033025976,0.0006095059
2065000,4.192822,-2.0309465,0.00029999999,None,None,-9.53017172217369,0.0007288716,-4.1876535,0.00032238197,0.00036321834,0.00060411525
2070000,4.171449,-2.454126,0.00029999999,None,None,None,0.0005709723,-4.18171,0.000266207,0.00027978374,0.0005979961
2075000,4.17129,-1.8669428,0.00029999996,-8.957718621240929,4981.0,-8.957718558609486,0.00036881334,-4.157693,0.00016906302,0.00017597401,0.00058294984
2080000,4.134799,-2.4975605,0.0003,-7.314855247270316,4981.0,-7.314855232834816,0.00039917126,-4.1296234,0.00018248697,0.00019074902,0.00056075596
2085000,4.113002,-1.8366637,0.00029999996,None,None,None,0.00032537253,-4.109873,0.00015132385,0.00015712884,0.00054354215
2090000,4.102046,-2.3372235,0.00029999999,None,None,None,0.00028974703,-4.0887356,0.0001329669,0.00013690989,0.0005284654
2095000,4.086117,-2.4094112,0.00029999999,None,None,None,0.00026979743,-4.0777674,0.00012532457,0.00012726335,0.00051805074
2100000,4.066824,-2.5802457,0.00029999999,None,None,None,0.000235623,-4.0655856,0.00011002289,0.000111343004,0.0005072101
2105000,4.0401406,-2.3627977,0.0003,-7.090700910426676,3749.0,-7.090700939297676,0.0002145988,-4.0459847,0.00010014224,0.00010197677,0.00049366587
2110000,4.045394,-2.087846,0.00029999999,-5.258739664684981,2704.0,-5.258739709854126,0.0014023534,-4.0284815,0.0006827815,0.00068334356,0.00048091312
2115000,3.9763296,-2.112145,0.00029999999,-5.136575375683606,2875.875,-5.136575408279896,0.004190952,-4.003831,0.002037549,0.002032998,0.00046698892
2120000,3.9442713,-2.5703917,0.00029999996,-7.104428262868896,4100.2,-7.1044282734394075,0.014925375,-3.9684756,0.00729152,0.0072839083,0.00045526522
2125000,3.922238,-1.4311256,0.00029999999,-2.606651035935751,984.1428571428571,-2.606651042188917,0.015412997,-3.9457273,0.007598599,0.0075917942,0.00044877108
2130000,3.9796302,-1.3641683,0.00029999996,-1.896287377574481,688.5,-1.8962873369455338,0.022662891,-3.931058,0.0110443225,0.011037697,0.00044641463
2135000,3.7918384,-1.565882,0.00029999999,-1.4467301261611283,352.5,-1.4467301100492478,0.024352657,-3.9121852,0.012017269,0.011983258,0.00044837553
2140000,3.666661,-1.9963937,0.00029999996,-1.5624059009365738,421.6666666666667,-1.3638035414310603,0.027562581,-3.8807921,0.012997254,0.013051188,0.00045738503
2145000,3.7009988,-2.0309248,0.00029999999,-1.7416630042134784,535.5,-2.112215757369995,0.03198603,-3.8192453,0.015028728,0.01502155,0.00048173396
2150000,3.6866496,-1.8266249,0.00029999996,-2.0686561570619233,850.5,-2.2028928399086,0.043139864,-3.7641675,0.019332811,0.019329706,0.00050436344
2155000,3.5782895,-2.018602,0.00029999999,-2.346049201092683,1059.0,-2.2088392674922943,0.027139219,-3.679968,0.012867065,0.012887051,0.00051459664
2160000,3.6110902,-1.5007178,0.00029999996,-2.282774754636921,886.5,-2.2827747389674187,0.027408516,-3.62044,0.012723198,0.0126979,0.0005284147
2165000,3.441755,-2.0882218,0.00029999999,-1.5367855588556267,309.75,-1.5367855206131935,0.013906386,-3.5632706,0.006234347,0.006285235,0.0005344213
2170000,3.2550085,-2.0821495,0.00029999999,-2.3395463119726627,726.8,-2.339546340703964,0.01858057,-3.5186088,0.008782373,0.008757545,0.00054027076
2175000,3.4640288,-1.067555,0.00029999999,-2.4434932927501256,828.5714285714286,-2.4434932872120823,0.02787957,-3.445182,0.013205759,0.013282649,0.000561255
2180000,3.0035756,-0.977016,0.00029999999,-1.4545641413941566,335.77777777777777,-1.4545641425583098,0.032934662,-3.4330628,0.015486737,0.015502324,0.000583919
2185000,3.3847048,-0.43119323,0.00029999999,-3.60863940208219,1340.0,-3.8599019604069844,0.030631928,-3.3868349,0.013656842,0.013984285,0.00061312475
2190000,3.4666917,-0.16073965,0.00029999999,-1.3724237814402351,291.53846153846155,-1.4065221888678414,0.03520712,-3.3807254,0.016294323,0.016368385,0.00063870143
2195000,3.4694679,-0.45955172,0.00029999999,-2.681082816212438,1085.0,-2.681082785129547,0.03549099,-3.4537566,0.016233128,0.016345883,0.00064270326
2200000,3.3545127,-0.48273644,0.00029999996,-1.7143909223377705,406.5,-1.714390903711319,0.021898266,-3.4291484,0.0103634065,0.010447894,0.00064736267
2205000,3.250905,-0.011212041,0.00029999999,-1.9634829846168445,593.6363636363636,-1.9634829800237308,0.022562552,-3.4311018,0.010635145,0.010655817,0.0006577437
2210000,3.5397055,-0.15696628,0.00029999999,-1.2139517257455736,214.25,-1.2139516919851303,0.019394048,-3.437486,0.009154281,0.00920229,0.00067041465
2215000,3.4595351,-0.3809583,0.00029999999,-2.8455360243484997,989.6666666666666,-2.845536013444265,0.015722759,-3.437131,0.0073587657,0.00736852,0.00068218977
2220000,3.3214254,-0.06405877,0.00029999999,-3.0204025903716682,1065.4,-3.0204025983810423,0.019073853,-3.4076405,0.009033164,0.009094303,0.0006921816
2225000,3.405452,-0.51133406,0.0003,-1.9095246150391176,535.3333333333334,-1.9095246146122615,0.02179105,-3.4178047,0.010429741,0.010498265,0.00069936615
2230000,3.2634683,-1.1916469,0.00029999999,-1.9486456624581479,523.75,-1.948645681142807,0.021300385,-3.4012058,0.010148187,0.0102210855,0.0007027046
2235000,3.311128,-1.2614709,0.00029999999,-6.239974662195891,2646.5,-6.23997475206852,0.020921165,-3.3385823,0.010090402,0.010092321,0.00069991115
2240000,3.2351587,-0.8960225,0.00029999999,-2.0635465513914824,622.25,-2.063546545803547,0.014543431,-3.2848203,0.0068112165,0.006817584,0.0006945376
2245000,3.2960231,-0.5285344,0.00029999999,-3.7186097138328478,1451.75,-3.718609720468521,0.015183975,-3.2676253,0.00714875,0.0071747885,0.0006897202
2250000,3.010097,-0.38821208,0.0003,-2.1543929788084433,615.6428571428571,-2.154392985360963,0.019547503,-3.2446518,0.0093661,0.009360826,0.00068823626
2255000,3.123092,-0.30808407,0.00029999999,-2.280835021031089,647.2,-2.2808350056409834,0.04648122,-3.2066815,0.022569608,0.022604367,0.000689493
2260000,3.1359658,-0.29204863,0.00029999999,-1.7188381087500602,489.5,-1.653911507791943,0.025597334,-3.2181172,0.01243657,0.012468831,0.00069606444
2265000,3.1581686,0.04691318,0.00029999999,-1.3345251247131575,328.1666666666667,-1.472904045666967,0.027148211,-3.2005868,0.012724563,0.012767156,0.0007144583
2270000,2.9481437,-0.7519604,0.00029999999,-1.6501704830152448,476.625,-1.650170486420393,0.030686831,-3.1430717,0.014381535,0.014513369,0.0007241267
2275000,2.6679688,0.79390436,0.00029999999,-1.8820054639973456,500.2857142857143,-1.90411429554224,0.030383429,-3.1038399,0.014459638,0.014496235,0.0007364523
2280000,3.0651426,1.2390982,0.0003,-1.305118640798711,219.1304347826087,-1.310731574272116,0.03965398,-3.0879447,0.018870784,0.018412571,0.00074912875
2285000,3.1077092,1.3194479,0.00029999999,-1.2118007931043393,197.4,-1.2118008196353913,0.052906018,-3.0842159,0.024892645,0.024702549,0.00076298724
2290000,3.0579455,0.32635728,0.0003,-1.4081697909006228,291.2,-1.408169800043106,0.045795783,-3.081582,0.021240242,0.021214722,0.00078637636
2295000,3.0130937,1.077955,0.00029999996,-1.5491543382561455,308.8666666666667,-1.5491543332735698,0.043720543,-3.0919633,0.02062714,0.020445697,0.0008227143
2300000,2.87899,1.3425008,0.00029999999,-1.3611937266541645,320.3888888888889,-1.3611937363942463,0.043513022,-3.0879672,0.020556148,0.02028107,0.00085383456
2305000,3.0094674,1.6109891,0.0003,-1.2778816981350674,268.0,-1.277881696820259,0.036435865,-3.0652916,0.017411465,0.01710654,0.00087188487
2310000,2.9595053,1.3681778,0.00029999996,-1.3532268560666125,323.0,-1.3532268460839987,0.03695745,-3.0438602,0.017384693,0.017363798,0.0008920762
2315000,2.9472084,1.2650278,0.00029999999,-1.4333617497536846,323.47058823529414,-1.3237464260309935,0.03977722,-3.0112383,0.018656623,0.018798925,0.0009224159
2320000,2.8902316,2.1855695,0.00029999999,-1.3366874786888194,295.47058823529414,-1.463888455839718,0.04029538,-2.995731,0.019268733,0.019541088,0.0009423987
2325000,2.993281,1.7205935,0.00029999999,-1.251567214052193,262.9,-1.240768272961889,0.04746884,-3.0190349,0.02228617,0.022444826,0.00095610094
2330000,2.7889118,1.2288407,0.00029999999,-1.3897370624888157,303.7857142857143,-1.389737063220569,0.035163928,-3.0233057,0.016477803,0.016576713,0.0009872185
2335000,2.7634816,1.6774057,0.00029999996,-1.4069732198113343,318.9375,-1.4069732278585434,0.029686159,-3.0301652,0.014327877,0.014338961,0.0010122479
2340000,2.8844688,1.6708323,0.00029999999,-1.1421254742336238,245.61904761904762,-1.1336673319339752,0.028226893,-3.044418,0.013512432,0.01353536,0.0010346108
2345000,2.7511199,1.5604908,0.0003,-1.2860517351800809,290.3125,-1.2758207898586988,0.03256245,-3.0203393,0.015731845,0.015652154,0.0010509973
2350000,2.874971,0.91788346,0.00029999999,-1.2267656991956755,330.1,-1.2751942530274392,0.03768222,-2.9851155,0.018336011,0.018377375,0.0010581971
2355000,2.625683,0.72543,0.00029999999,-1.5057779131069158,378.8888888888889,-1.457882629500495,0.026966065,-2.975501,0.011860428,0.011675524,0.0010635698
2360000,2.6554909,1.6340443,0.0003,-1.327972613317384,229.04545454545453,-1.3507917419723843,0.028839586,-2.9454591,0.013760879,0.0137130385,0.0010728313
2365000,2.7170155,1.0632836,0.00029999996,-1.4590734611128402,314.1764705882353,-1.4394129980355501,0.03198596,-2.8970032,0.014913642,0.01493841,0.0010895876
2370000,2.6858144,1.1743625,0.00029999996,-1.3551341014448552,309.06666666666666,-1.3812908045947552,0.026464796,-2.8700826,0.012324746,0.012343338,0.0011074794
2375000,2.8169081,1.4378996,0.00029999999,-1.425225244506317,294.4117647058824,-1.4233072511851788,0.029532354,-2.8952956,0.013764208,0.013731547,0.0011139989
2380000,2.3146427,1.0608997,0.00029999999,-1.304240667560537,225.14285714285714,-1.3131588598092396,0.024866318,-2.8848104,0.011306289,0.011336089,0.0011176828
2385000,2.270254,1.8690144,0.00029999999,-1.4594149455750505,337.53846153846155,-1.4457875138946943,0.030041277,-2.8652477,0.013791928,0.014227321,0.0011240082
2390000,2.6057339,0.90866137,0.00029999999,-1.5074456392820659,392.57142857142856,-1.5074456525700433,0.019973844,-2.87821,0.009477728,0.009386885,0.0011237256
2395000,2.5620973,1.2620451,0.00029999999,-1.3292293929698644,248.375,-1.3292293958365917,0.02343161,-2.826033,0.010275026,0.010445451,0.0011225429
2400000,2.6542244,1.2802944,0.00029999996,-1.5139722619083171,339.2105263157895,-1.5330615548623934,0.018240461,-2.8087819,0.008107015,0.008161601,0.0011170484
2405000,2.6477435,1.6030167,0.00029999999,-1.3395313788205385,296.70588235294116,-1.3590996633557713,0.020411203,-2.7755868,0.009389593,0.009352666,0.00111288
2410000,2.610791,1.6353716,0.00029999999,-1.4146145522916833,294.3076923076923,-1.373406633734703,0.02040519,-2.744496,0.009394736,0.009439348,0.0011121938
2415000,2.4706404,1.6174828,0.00029999999,-1.389322103891412,283.70588235294116,-1.3893220819094603,0.01792707,-2.745814,0.008266909,0.008240897,0.0011157235
2420000,2.423742,1.4636414,0.00029999999,-1.334422692609951,275.73333333333335,-1.3344226936499277,0.020333825,-2.754755,0.009195942,0.009110459,0.0011116059
2425000,2.5248568,1.1315247,0.00029999996,-1.535866167504407,482.42857142857144,-1.5358661700572287,0.022775466,-2.7103753,0.010090539,0.010132453,0.0011038864
2430000,2.5488842,1.5105116,0.00029999999,-1.571408237115695,396.7692307692308,-1.490723152955373,0.018370934,-2.6733112,0.008374996,0.008450664,0.0011050488
2435000,2.4265745,1.8360982,0.00029999999,-1.4941555862751557,299.0,-1.5556540445369833,0.020079201,-2.669139,0.009564313,0.009583065,0.0011068527
2440000,2.4939067,1.478615,0.00029999999,-1.251821063720854,342.1666666666667,-1.1938153911720624,0.021468937,-2.6446264,0.009863744,0.010100728,0.0011169564
2445000,2.3252013,1.680379,0.00029999999,-1.5510316226032697,414.42857142857144,-1.5736217319965362,0.01902458,-2.6079564,0.008613628,0.0088793235,0.0011381868
2450000,2.4329839,1.9688706,0.0003,-1.5586443935753778,329.35714285714283,-1.5586444033043725,0.017156618,-2.591065,0.0076817493,0.007767909,0.0011557373
2455000,2.5335712,1.6558368,0.00029999999,-1.5177594547276385,484.375,-1.5177594497799873,0.016913712,-2.5792372,0.007758346,0.007737608,0.0011485416
2460000,2.4416554,1.1614959,0.0003,-1.1707370165386237,481.75,-1.1707370057702065,0.013994363,-2.5453162,0.006379429,0.0064288676,0.0011425407
2465000,2.2455497,1.2117618,0.0003,-2.9649001169018447,1037.5,-2.9649001210927963,0.012345258,-2.5132527,0.0054786047,0.005504052,0.001127531
2470000,2.3813055,1.2742685,0.00029999999,-3.2857562182471156,1352.0,-3.285756210486094,0.012421525,-2.47547,0.0057023834,0.0057103056,0.001105804
2475000,2.42037,1.277362,0.0003,None,None,None,0.01080387,-2.4390864,0.005117623,0.0050180494,0.0010924004
2480000,2.3503652,1.2884554,0.00029999999,-4.933756951242685,2356.0,-4.933756977319717,0.009966527,-2.4043896,0.00482312,0.0048028994,0.0010803794
2485000,2.3092012,1.5074252,0.0003,-1.9721054714173079,657.5,-1.9721054434776306,0.008727322,-2.3754783,0.0040796967,0.004069374,0.001065314
2490000,2.4043787,1.3599548,0.00029999999,None,None,None,0.008843021,-2.371137,0.0041733677,0.004195772,0.001039252
2495000,2.1859076,1.2655054,0.00029999999,-6.378937763472398,2891.3333333333335,-6.378937716285388,0.008447929,-2.343588,0.004011089,0.0039864187,0.0010120712
2500000,2.3272777,1.2036139,0.00029999999,-4.444767196779139,1943.75,-3.614657868941625,0.0095884595,-2.3281693,0.0044995993,0.0045131007,0.0009759899
2505000,2.144262,1.4485397,0.00029999999,-3.293831978445976,1446.2222222222222,-3.6579583272337914,0.011344073,-2.295368,0.0052373926,0.005269416,0.0009539749
2510000,2.201971,1.3082998,0.00029999999,-1.66618066621013,407.7,-1.6661806300282478,0.012355102,-2.2952566,0.005711889,0.0057762824,0.0009456307
2515000,2.2298825,1.4415857,0.0003,-2.03773098232341,656.125,-2.037730948999524,0.016780132,-2.2910287,0.007914465,0.007957108,0.00093789195
2520000,2.1300526,1.1176413,0.00029999996,-1.8486049930631583,455.0,-1.8486050154481615,0.018558985,-2.2739646,0.008629796,0.008688519,0.0009340468
2525000,2.3152516,1.5018194,0.00029999999,-2.0914258146076463,699.5,-2.091425783932209,0.018964252,-2.260826,0.008525777,0.008589253,0.0009446471
2530000,2.1517596,1.0832222,0.00029999999,-2.7155019158031792,1066.0,-2.7155019342899323,0.0122799305,-2.2596965,0.0055634324,0.0056114434,0.0009658022
2535000,2.0346148,0.87604356,0.00029999999,-2.1470570949992784,768.0,-2.147057145833969,0.012005383,-2.213497,0.005449817,0.0054578884,0.0009704007
2540000,2.0735843,1.4511293,0.00029999999,-2.3239375218852527,731.6666666666666,-2.3239375253518424,0.0137495175,-2.1723835,0.006208832,0.0062805726,0.00097201485
