Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Policy/Learning Rate,Environment/Cumulative Reward,Environment/Episode Length,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff
2545000,2.002672,1.4758035,0.0003,-2.3873472955892794,725.375,-2.435846111178398,0.013190979,-2.161914,0.005720864,0.0059239287,0.0009760713
2550000,2.091089,1.7318966,0.0003,-1.5717804704506237,356.84615384615387,-1.578072258404323,0.017094085,-2.1657276,0.007961867,0.0081020305,0.0009808149
2555000,2.0333405,1.6380686,0.00029999999,-1.451826444012113,314.0,-1.4518264414121707,0.014522156,-2.167222,0.006431113,0.0065524424,0.0009836796
2560000,2.0926743,1.3189946,0.00029999999,-1.545261141827463,437.7857142857143,-1.545261127608163,0.017711153,-2.2036133,0.008111419,0.0082497075,0.0009820056
2565000,2.1474338,1.4939821,0.00029999996,-1.5658916736402633,410.8181818181818,-1.5449787616729735,0.020309474,-2.2299318,0.0091857985,0.00938604,0.0009775745
2570000,2.008939,1.5956537,0.00029999999,-1.549053224734962,368.92857142857144,-1.5641177495320637,0.018601507,-2.2269187,0.008845469,0.008895066,0.00097206805
2575000,2.1925921,1.5066627,0.00029999999,-1.7180543751067792,539.5,-1.7180543492237728,0.019694367,-2.201169,0.009090941,0.009210182,0.00097092555
2580000,1.967611,1.1852715,0.00029999999,-1.5241977256839163,585.8,-1.5241977542638778,0.01760462,-2.167375,0.008358898,0.008463099,0.0009876175
2585000,1.9905404,1.0085953,0.00029999999,-1.8818369143021603,562.1666666666666,-1.8818369557460148,0.0147122955,-2.129948,0.006851397,0.006895671,0.000999562
2590000,2.03772,0.8524051,0.00029999999,-2.2088673954463696,706.0,-2.2088674008846283,0.01520547,-2.10316,0.007111812,0.007158714,0.0010041156
2595000,2.0630856,0.90301126,0.00029999996,-2.627463490702212,748.0,-2.627463400363922,0.011714761,-2.06556,0.0053883283,0.005500066,0.0009965874
2600000,1.9304245,0.85164523,0.0003,None,None,None,0.010365997,-2.004029,0.004737685,0.004833129,0.0009857625
2605000,1.9137999,1.2697061,0.00029999999,-3.9583557848236524,1392.875,-3.9583558216691017,0.009562609,-1.99739,0.0044107144,0.0044964016,0.000973565
2610000,1.9087036,1.2910323,0.00029999999,-2.195857385452837,601.2,-2.19585739672184,0.0075200535,-1.9962023,0.0033572624,0.0035695722,0.00092151394
2615000,2.0916135,1.2035661,0.00029999999,-4.098033822281286,1487.6,-4.098033827543259,0.0062045627,-2.0144682,0.0028226916,0.0029428953,0.0008668582
2620000,2.011514,1.0808934,0.00029999999,-2.3946819555213943,780.0,-2.394681943314416,0.005999124,-2.0320833,0.0027620005,0.0028673601,0.0008268681
2625000,1.970428,1.0920146,0.00029999999,-2.3981351820596806,854.1111111111111,-2.398135162062115,0.007108718,-2.0513744,0.0031578087,0.003182483,0.0007889365
2630000,1.871583,1.2058327,0.00029999999,-1.827711611520499,512.8333333333334,-1.8277116095026333,0.006526796,-2.0746534,0.0029581268,0.003161887,0.0007647761
2635000,1.681407,0.88917965,0.00029999996,-1.4944374610356095,292.7826086956522,-1.509051038460298,0.011228026,-2.0401149,0.005017006,0.0053792507,0.0007379105
2640000,2.0190184,0.76872265,0.00029999999,-1.2267923669682608,191.44444444444446,-1.2214069977402686,0.016770078,-2.0094998,0.007490236,0.007846807,0.0007121388
2645000,2.0943286,0.4668114,0.0003,-1.2846705291885883,103.5,-1.2846704721450806,0.022270054,-1.9873147,0.0102778105,0.010640262,0.00070045836
2650000,2.0163593,0.021730043,0.0003,-1.8226554698776454,579.0,-1.8226554691791534,0.011653877,-2.0183434,0.0052801515,0.005515345,0.0006877925
2655000,1.8709278,-0.41281343,0.00029999999,None,None,None,0.008019206,-1.9905652,0.0037064431,0.0038400278,0.00066050136
2660000,1.9575433,-0.24066465,0.00029999999,None,None,None,0.008089296,-1.9828535,0.0038305651,0.003925812,0.00062694616
2665000,2.118919,-0.027321026,0.00029999999,None,None,None,0.0032270546,-1.991681,0.0015443949,0.0015537782,0.00059411157
2670000,2.0812051,-0.1190417,0.00029999999,-3.3115006505977362,1325.0,-3.3115006387233734,0.0018187086,-1.9911299,0.0008832459,0.00089234405,0.0005737685
2675000,2.16209,-0.2955821,0.0003,-0.8346381359733641,252.0,-0.8346381187438965,0.0024020963,-2.0296047,0.001181635,0.0011776165,0.00055089174
2680000,1.636949,0.5719947,0.0003,-5.266098981923682,2188.0,-5.506508181200308,0.0015611456,-2.0567973,0.00072475243,0.0007701805,0.0005289246
2685000,1.816144,0.46564198,0.00029999996,-1.5085656311130151,231.66666666666666,-1.4832253249791951,0.0048558433,-2.0530562,0.002216307,0.002264859,0.0005203975
2690000,1.8342365,0.4058783,0.00029999999,-1.6710099119726303,417.2142857142857,-1.6710099023101586,0.007999014,-2.0126765,0.0038085515,0.0038714434,0.00051532185
2695000,1.7551156,0.17061242,0.00029999996,-1.705297148663222,360.7647058823529,-1.6753585496917367,0.013419806,-1.9756982,0.006017163,0.0061055655,0.0005111656
2700000,1.8995044,0.60975766,0.00029999999,-1.5231560513077835,317.64285714285717,-1.5818690822592802,0.010504442,-1.9234174,0.004846285,0.0048639383,0.0005071788
2705000,1.8905617,0.32514513,0.00029999996,-1.8366949560845063,449.1111111111111,-1.7892586916685105,0.01322682,-1.9280034,0.00612529,0.0061718225,0.0005038992
2710000,1.5644047,-0.2518823,0.00029999999,-1.8102901083882899,486.3,-1.8102901250123977,0.011694364,-1.9411317,0.005274242,0.0053837956,0.0005023684
2715000,1.6351575,0.0040740166,0.00029999999,-1.5867233479420018,309.2631578947368,-1.5867233574390411,0.020223841,-1.9210232,0.00901052,0.009112567,0.0005004598
2720000,1.774551,0.054709654,0.00029999999,-1.912251052679494,412.6,-1.9122510254383087,0.012437534,-1.9160004,0.0052328305,0.0052030142,0.00049726584
2725000,1.7535187,-0.70271116,0.00029999999,-1.8581720039558907,377.6666666666667,-1.8581719746192296,0.0126862675,-1.9117354,0.0058702244,0.005936332,0.00048668226
2730000,1.8412958,-1.0496812,0.00029999999,-1.8548611444886773,523.4,-1.8548611372709274,0.011518459,-1.8943453,0.0053461445,0.005365302,0.00047716376
2735000,1.6223679,-0.2940357,0.00029999999,-2.741958258800547,904.7272727272727,-2.741958279501308,0.009329385,-1.8695136,0.0043437798,0.0044116103,0.00046796672
2740000,1.4361863,0.24131204,0.00029999996,-1.5756674841426215,341.4736842105263,-1.5786603920989566,0.0069862483,-1.8586019,0.003126462,0.0031424111,0.00046092249
2745000,1.5191904,0.2765462,0.0003,-1.4999270155611966,264.1666666666667,-1.5010779711760973,0.00961282,-1.8092804,0.004207724,0.0041944566,0.00045527707
2750000,1.5994813,0.17383574,0.00029999999,-1.4587529406300745,297.75,-1.4544184505939484,0.011523655,-1.77089,0.005044059,0.005073623,0.00045150967
2755000,1.5343602,-0.021933982,0.00029999999,-1.3876956063788384,182.06666666666666,-1.3587162792682648,0.012340959,-1.7295142,0.005780593,0.005763748,0.00045135224
2760000,1.3785945,-0.27282748,0.00029999999,-1.713108090897246,428.1666666666667,-1.7333150354142373,0.016404064,-1.720078,0.0075620776,0.00755883,0.000455969
2765000,1.5682932,-0.077847384,0.00029999999,-1.5907540865215088,372.29411764705884,-1.5988731728866696,0.014325517,-1.6903738,0.006465974,0.0064721187,0.00046536652
2770000,1.3836304,0.10448164,0.00029999999,-1.611607380085983,351.7692307692308,-1.600838883646897,0.015034315,-1.6736684,0.007011991,0.006967498,0.0004805752
2775000,1.6292313,0.0461822,0.0003,-1.4745933197638286,357.14285714285717,-1.4745933264493942,0.012144243,-1.6787986,0.0053674527,0.0053910934,0.0004937671
2780000,1.3286409,-0.40283063,0.00029999996,-1.5620897550354986,347.2352941176471,-1.562089766649639,0.010126426,-1.6810821,0.004378513,0.004365323,0.00050315895
2785000,1.6358571,-0.30772278,0.00029999999,-1.5033902610157384,260.25,-1.486913057168325,0.012401895,-1.6598316,0.005775966,0.005803707,0.00051428
2790000,1.4856535,-0.36471248,0.00029999999,-1.529495052746771,324.05882352941177,-1.5417757992529206,0.011397222,-1.6372155,0.0052939784,0.0053115906,0.0005252528
2795000,1.3083293,-0.018157236,0.00029999999,-1.4526214458746836,261.8888888888889,-1.452621467411518,0.010933026,-1.6286445,0.0050323955,0.005063169,0.00053376256
2800000,1.4546827,0.35048184,0.00029999999,-1.3741569990757854,272.2,-1.382866802968477,0.018017285,-1.6060877,0.008448603,0.008632606,0.00053673005
2805000,1.4060025,-0.18465966,0.00029999999,-1.4213773641450744,261.3888888888889,-1.4169297003083758,0.013307189,-1.6424052,0.006033354,0.0061311885,0.0005378456
2810000,1.5633043,-0.03165521,0.00029999999,-1.480538361487561,305.0,-1.4592261877324846,0.012365315,-1.6306548,0.0054800035,0.005484438,0.0005411609
2815000,1.2536827,-0.26539502,0.00029999999,-1.6311262240439344,376.4166666666667,-1.6311262473464012,0.008952201,-1.636128,0.0040667527,0.0041222153,0.000543729
2820000,1.3397002,0.06748037,0.00029999999,-1.6753204593949609,385.8421052631579,-1.6961922173698742,0.012257804,-1.5941919,0.0050221067,0.0050717327,0.00054577045
2825000,1.331623,0.3004078,0.00029999999,-1.4477553549222648,300.46666666666664,-1.4384974353015423,0.010693907,-1.56977,0.0045339665,0.0046744044,0.0005510607
2830000,1.368473,-0.2624955,0.00029999999,-1.7467254959379457,459.57142857142856,-1.673986716912343,0.010853967,-1.5512545,0.0048298086,0.0049587814,0.00055584236
2835000,1.3420275,0.27050546,0.00029999996,-1.6733342605229053,423.55555555555554,-1.8144320944945018,0.012270898,-1.5091503,0.005540073,0.0056171543,0.00056241115
2840000,1.507889,0.4414876,0.0003,-1.4303587346534745,380.0,-1.4669711142778397,0.0083941715,-1.5569086,0.003964026,0.0039432263,0.0005674643
2845000,1.3750076,0.20074664,0.00029999999,-1.3608277307025023,390.2857142857143,-1.3332051326831182,0.009550636,-1.5549794,0.0043917433,0.004415876,0.00056793354
2850000,1.495668,0.05483595,0.00029999999,-1.7904907867778093,466.0,-1.7904907763004303,0.00825314,-1.5470761,0.0039350227,0.0039420626,0.0005680518
2855000,1.3305944,-0.1849273,0.0003,-1.7425120995612815,883.0,-1.742512047290802,0.005702387,-1.5491306,0.0027316783,0.0027495099,0.00056783366
2860000,1.350879,-0.18585286,0.00029999999,-3.070261532906443,1157.0,-3.070261538028717,0.0067165415,-1.5094129,0.003203847,0.00321294,0.0005682788
2865000,1.1835979,-0.17943935,0.00029999999,-3.725006343331188,1540.0,-3.7250063717365265,0.0068832743,-1.41744,0.0030625202,0.0030655114,0.0005779173
2870000,1.2022249,-0.15681106,0.00029999999,-4.508291179547086,1770.5,-4.508291199803352,0.0047747125,-1.3277196,0.0022369542,0.002257611,0.0005991932
2875000,1.040132,0.2009218,0.00029999999,-4.345540499314666,1581.1818181818182,-4.345540488308126,0.00527638,-1.274353,0.0024189719,0.0024402116,0.0006150326
2880000,1.5742323,0.39545432,0.00029999999,None,None,None,0.006357089,-1.2723815,0.0029384878,0.0029955723,0.00062169624
2885000,1.5020615,0.15989551,0.00029999999,None,None,None,0.0057709366,-1.3061284,0.002699581,0.0027064863,0.00062531064
2890000,1.5345285,0.14492829,0.00029999999,None,None,None,0.004794082,-1.3390244,0.0022495463,0.0022192416,0.00062364776
2895000,1.5648891,0.15611444,0.00029999999,None,None,None,0.004227753,-1.4237747,0.00207743,0.0019465653,0.0006126354
2900000,1.5384853,0.26261258,0.00029999999,None,None,None,0.0028783327,-1.4825605,0.0013563377,0.0013574997,0.0005882705
2905000,1.5039415,0.01931208,0.0003,-9.762697516707703,3728.0,-9.762697532773018,0.0016016717,-1.5130212,0.0007734237,0.0007730717,0.00055033213
2910000,1.5397599,-0.10657345,0.00029999999,None,None,None,0.0012796582,-1.5072179,0.0006189071,0.0006174875,0.0005139798
2915000,1.605463,-0.3042212,0.00029999999,None,None,None,0.0010385463,-1.5226882,0.00048398893,0.00048654163,0.0004903888
2920000,1.5656579,-0.40018654,0.0003,None,None,None,0.0009126651,-1.5322125,0.0004423333,0.0004419639,0.0004741808
2925000,1.5558131,-0.44566664,0.00029999999,None,None,None,0.0009431932,-1.5291861,0.00044519646,0.00044404028,0.00044928922
2930000,1.5527917,-0.41248733,0.00029999996,-10.569535115268081,4981.0,-10.56953513622284,0.00043608662,-1.5440657,0.00021472889,0.00021264103,0.00043026445
2935000,1.5793376,-0.0029123724,0.00029999996,-11.38036458652156,4981.0,-11.380364576975504,5.0547358e-05,-1.5566605,2.0308426e-05,2.1569907e-05,0.00042289452
2940000,1.5453297,-0.5568869,0.00029999999,None,None,None,0.000110587556,-1.5451484,4.7374826e-05,5.159944e-05,0.00040610164
2945000,1.5699232,-0.719754,0.00029999999,None,None,None,0.00010382529,-1.5456835,4.6107434e-05,4.6639507e-05,0.00039149838
2950000,1.5710726,-0.8046242,0.00029999999,None,None,None,0.00010709791,-1.5501447,4.9925096e-05,4.943311e-05,0.00038487153
2955000,1.5606639,-0.86480814,0.0003,None,None,None,8.610165e-05,-1.5484189,3.859709e-05,4.0202132e-05,0.00037271332
2960000,1.5555567,-0.8822964,0.00029999999,None,None,None,6.8479356e-05,-1.544013,3.141e-05,3.119747e-05,0.00036090222
2965000,1.5558012,-0.9131576,0.0003,-9.725033914553933,4981.0,-9.725034102797508,3.0639156e-05,-1.548841,1.4223306e-05,1.3807547e-05,0.00035264977
2970000,1.5421808,-1.0589765,0.00029999999,None,None,None,3.1892178e-05,-1.5459082,1.4594872e-05,1.4834806e-05,0.00034620662
2975000,1.539977,-1.1199218,0.00029999999,None,None,None,2.6418298e-05,-1.5405854,1.2467173e-05,1.2009278e-05,0.00033899
2980000,1.5318816,-1.1861211,0.0003,None,None,None,2.5300384e-05,-1.5304837,1.1733715e-05,1.171267e-05,0.00032583514
2985000,1.521361,-1.2957083,0.00029999999,None,None,None,2.7955404e-05,-1.5218141,1.2237463e-05,1.2845476e-05,0.00031682328
2990000,1.5196593,-1.2704759,0.00029999996,-9.691670266911387,4981.0,-9.691670358181,2.396849e-05,-1.5170026,1.1185381e-05,1.1486803e-05,0.00031101366
2995000,1.5053676,-0.9205158,0.00029999996,-9.43875566784603,4981.0,-9.438755652970737,3.131132e-05,-1.5090674,1.4191258e-05,1.3895856e-05,0.00030311692
3000000,1.4904841,-1.2382599,0.00029999999,None,None,None,8.944772e-05,-1.4997152,3.688127e-05,4.1957435e-05,0.0002973492
3005000,1.490798,-1.2547562,0.00029999999,None,None,None,0.00010418042,-1.4954747,4.673411e-05,4.5252695e-05,0.00029379773
3010000,1.4845866,-1.2890195,0.00029999999,None,None,None,0.00011112893,-1.4840957,4.8046455e-05,5.1271563e-05,0.0002867557
3015000,1.4762974,-1.3248562,0.0003,None,None,None,0.00011495271,-1.4740206,5.248611e-05,5.4941633e-05,0.000278796
3020000,1.4715574,-1.2542626,0.00029999999,None,None,None,0.00010712841,-1.4701601,4.755401e-05,4.8962607e-05,0.0002757597
3025000,1.4732687,-1.3231815,0.0003,-8.288249799981713,4981.0,-8.288249745965004,2.0657699e-05,-1.4649701,9.215106e-06,9.194101e-06,0.00026992592
3030000,1.4439751,-1.3533078,0.00029999999,None,None,None,2.2338223e-05,-1.4575664,1.0285736e-05,9.946962e-06,0.00026279647
3035000,1.4357059,-1.3662484,0.00029999999,None,None,None,6.981136e-05,-1.4483763,3.297145e-05,3.2984568e-05,0.0002572706
3040000,1.4268693,-1.2605002,0.0003,None,None,None,0.00018684067,-1.4381752,8.6752414e-05,8.682176e-05,0.0002511043
3045000,1.4361264,-1.276839,0.00029999999,None,None,None,0.0004070114,-1.4286612,0.0001888641,0.00019123079,0.00024693596
3050000,1.4393141,-1.4350878,0.00029999996,-9.474265208467841,4981.0,-9.47426524758339,0.00062603154,-1.4200324,0.00029534448,0.0003002328,0.00024271283
3055000,1.421414,-0.8829006,0.00029999996,-8.851591543946416,4492.2,-9.695649839109844,0.00051825354,-1.4168156,0.00024255266,0.0002433169,0.00023728875
3060000,1.4037918,-0.8110904,0.00029999999,-1.2602942257653922,128.5,-1.258551796277364,0.000233936,-1.4153993,9.695217e-05,0.00010809084,0.0002344771
3065000,1.3738654,-1.3701481,0.00029999996,-1.1834984528832138,386.0,-1.1834983825683594,0.0012014841,-1.4089152,0.00055808475,0.00059363764,0.00023312458
3070000,1.3629762,-1.8096417,0.00029999999,-3.8444488430395722,1387.0,-3.8444488644599915,0.0015006209,-1.4017226,0.0007052753,0.0007147709,0.00023121988
3075000,1.1331799,-1.4808873,0.0003,None,None,None,0.0029225808,-1.3660725,0.0013084268,0.0013302203,0.00022940336
3080000,1.3637774,-1.9364748,0.00029999999,None,None,None,0.0063751624,-1.3157885,0.0028119194,0.0027996292,0.0002289453
3085000,1.3413452,-1.8340018,0.00029999999,-6.837688553379849,3358.0,-6.837688525517781,0.0031694428,-1.3141285,0.0014456363,0.0014570223,0.00022964845
3090000,1.366893,-1.9711051,0.00029999996,None,None,None,0.0041325265,-1.3068604,0.0019373671,0.0019421381,0.000230519
3095000,1.3970112,-1.844451,0.00029999999,None,None,None,0.0029249513,-1.3037301,0.001325738,0.0013353254,0.00023260394
3100000,1.3857483,-1.8731343,0.0003,None,None,None,0.0007478021,-1.3468977,0.00034948916,0.000348388,0.00023310076
3105000,1.3861917,-1.750889,0.00029999999,None,None,None,0.00043914636,-1.3615121,0.00019778253,0.00020058492,0.00023164588
3110000,1.3792758,-2.0208833,0.00029999999,-4.92795346386265,2517.0,-4.927953451871872,4.229309e-05,-1.3648486,1.9036883e-05,1.8708413e-05,0.00022687574
3115000,1.3607763,-1.7037932,0.00029999999,-7.196040746406652,3759.125,-7.196040710434318,0.0010227088,-1.3664572,0.0005035683,0.0005072265,0.00022083538
3120000,1.3712822,-2.1171823,0.00029999999,-9.838001978117973,4981.0,-9.838001891970634,0.0007436744,-1.3615491,0.00035440942,0.00035589584,0.00021549698
3125000,1.3651264,-1.9703375,0.00029999999,-9.827050329186022,4981.0,-9.827050268650055,0.000738482,-1.3586193,0.00035755313,0.00035844208,0.00021048891
3130000,1.3567584,-1.7951603,0.00029999999,-8.6304293256253,4981.0,-8.630429357290268,0.0002965695,-1.3547757,0.0001401534,0.00014372927,0.00020626753
3135000,1.3632196,-1.9821945,0.00029999996,None,None,None,0.00021303649,-1.348844,0.000101459846,0.00010458789,0.00020144506
3140000,1.3582159,-1.8864483,0.00029999999,None,None,None,6.348222e-05,-1.350867,2.8197626e-05,2.8280205e-05,0.00019788834
3145000,1.3532418,-2.1259782,0.00029999999,-9.102465288480744,4981.0,-9.102465182542801,7.337962e-05,-1.3473636,3.4748835e-05,3.4841647e-05,0.00019348209
3150000,1.3335546,-1.9727753,0.00029999999,None,None,None,7.3080075e-05,-1.3401455,3.5092664e-05,3.478318e-05,0.00018787645
3155000,1.3324809,-2.1935568,0.00029999999,None,None,None,9.195756e-05,-1.3357878,4.275951e-05,4.4553904e-05,0.00018440795
3160000,1.3303089,-2.3645537,0.00029999999,None,None,None,0.00010069757,-1.3275983,4.6089594e-05,4.642148e-05,0.00018027943
3165000,1.3361502,-2.3257494,0.00029999999,None,None,None,7.280529e-05,-1.3217359,3.458916e-05,3.5073648e-05,0.00017575585
3170000,1.3257519,-2.425782,0.00029999999,None,None,None,6.691872e-05,-1.3171648,3.1806143e-05,3.2145792e-05,0.00017248132
3175000,1.2933835,-1.7795382,0.00029999996,-6.181795104919002,3517.8,-5.714397172133128,9.170668e-05,-1.3126082,3.353202e-05,3.4129913e-05,0.00016919273
3180000,1.2763908,-1.8654252,0.00029999999,-4.309980190126225,2638.0,-6.33611232539018,0.00083696324,-1.3035187,0.0003468182,0.0003715481,0.00016600949
3185000,1.2737058,-1.8173054,0.00029999999,-4.282970765372738,2211.75,-4.282970763742924,0.0014809548,-1.2957977,0.00060860574,0.0006416652,0.00016322397
3190000,1.2531677,-1.7352868,0.00029999999,-5.165977835888043,2808.5,-5.165977820754051,0.0012884815,-1.2782142,0.00058489875,0.0005859305,0.00016004666
3195000,1.2924489,-2.2449324,0.00029999996,None,None,None,0.0022250277,-1.2675178,0.001004114,0.0010302513,0.00015887487
3200000,1.3016001,-2.087496,0.0003,None,None,None,0.0013543253,-1.2649105,0.000597008,0.0006110121,0.0001586292
3205000,1.2979438,-1.942018,0.00029999999,-7.234414053615183,4981.0,-7.234414130449295,0.00066087424,-1.274575,0.00028396433,0.00028325556,0.00015771865
3210000,1.2794726,-2.0873542,0.00029999996,None,None,None,0.00021029371,-1.2774941,9.7586715e-05,9.7313154e-05,0.00015576024
3215000,1.2820274,-2.169121,0.0003,None,None,None,9.28123e-05,-1.2799411,4.3828248e-05,4.3887467e-05,0.00015399314
3220000,1.2810577,-2.159265,0.00029999999,None,None,None,2.1400967e-05,-1.2786721,9.972214e-06,9.984749e-06,0.00014937058
3225000,1.277446,-2.1729665,0.00029999999,None,None,None,2.2193739e-05,-1.271674,1.0382584e-05,1.0244234e-05,0.00014347873
3230000,1.2710441,-2.0975657,0.00029999999,None,None,None,1.9697589e-05,-1.2661151,9.498209e-06,9.49123e-06,0.00013932603
3235000,1.2646947,-2.0379684,0.00029999999,-8.14937348314561,4981.0,-7.966640122234821,1.3500696e-05,-1.2649462,6.1156156e-06,6.2533004e-06,0.00013603232
3240000,1.2441097,-1.9463292,0.00029999999,-7.352409908315167,4981.0,-7.771702667077382,2.1099804e-05,-1.2567568,9.179675e-06,9.028605e-06,0.00013116375
3245000,1.2402518,-2.1238906,0.00029999996,-3.361205896246247,2570.0,-4.781613479057948,0.00018171692,-1.2453084,8.716466e-05,8.744093e-05,0.00012649178
3250000,1.1968194,-2.4004686,0.00029999999,-5.6777807439987855,3416.0,-5.677780742446582,6.0929357e-05,-1.2360032,2.5463733e-05,2.6969614e-05,0.0001243331
3255000,1.187628,-2.4242823,0.00029999996,-1.2422334728762507,97.0,-1.2422335147857666,0.00050290104,-1.2178093,0.00021556401,0.0002373717,0.00012350404
3260000,1.1829388,-2.6617408,0.00029999999,None,None,None,0.0014371618,-1.2046036,0.00069398707,0.0007050321,0.00012301563
3265000,1.1597384,-1.9424146,0.00029999996,-3.6491668637376278,1907.6,-4.224234156310558,0.0002720593,-1.1941257,8.1872924e-05,9.0091686e-05,0.00012285622
3270000,1.1413311,-1.3821344,0.00029999999,-2.371375568715545,976.3333333333334,-2.225307304944311,0.0020003533,-1.1753988,0.0009261095,0.00093414803,0.00012238676
3275000,1.1000742,-2.0444875,0.00029999999,-2.0638356785057113,496.0,-2.063835695385933,0.0022503682,-1.1534467,0.0010142778,0.0010167324,0.0001244925
3280000,1.1258225,-3.0023677,0.00029999999,None,None,None,0.0023338965,-1.1253787,0.0010656307,0.001072896,0.00012777833
3285000,1.0830468,-2.965843,0.00029999999,None,None,None,0.002900294,-1.11431,0.0013147282,0.0013309625,0.00013141092
3290000,1.0750761,-2.9812489,0.00029999999,None,None,None,0.0014292467,-1.0887685,0.0006399561,0.00063783035,0.0001345928
3295000,1.1074897,-2.985609,0.00029999999,-8.822134533314966,4981.0,-8.822134613990784,0.00048127346,-1.0874856,0.00017870576,0.00018778387,0.0001361312
3300000,1.1048893,-2.6009257,0.0003,-7.827075766050257,4981.0,-7.827075764536858,0.00013511558,-1.0859207,6.254455e-05,6.3570296e-05,0.0001356699
3305000,1.1001447,-3.0892015,0.00029999999,None,None,None,0.00014666094,-1.079945,6.785123e-05,6.7753404e-05,0.0001344508
3310000,1.0748937,-2.827032,0.00029999999,-4.822049652633723,2543.75,-4.822049648035318,0.00027358462,-1.0779892,0.000114482056,0.00011568839,0.00013338709
3315000,1.033041,-2.5681994,0.00029999999,-5.967111988614003,2926.0,-5.96711199482282,0.00057411275,-1.0778257,0.00026127274,0.00026787957,0.00013283406
3320000,1.0323898,-3.0209637,0.00029999999,-3.4863234751392156,1969.5,-3.4863235354423523,0.0011199651,-1.0614511,0.00044557903,0.000449622,0.00013245127
3325000,1.0345099,-2.8463287,0.00029999999,None,None,None,0.000834216,-1.0452261,0.00036038712,0.00036316118,0.00013153737
3330000,0.83904237,-2.645835,0.00029999999,-5.4405045134248216,2732.4,-5.003010660409927,0.0018240585,-1.0113684,0.0007661139,0.00078562775,0.0001314664
3335000,0.8996728,-2.39543,0.00029999999,-1.9793523381730276,667.5714285714286,-2.568634376994201,0.0031403834,-0.98480576,0.0013055127,0.0013212698,0.00013334135
3340000,0.7933838,-2.69198,0.00029999999,-1.4386408512613602,318.85714285714283,-1.399810817092657,0.0045051076,-0.950982,0.0019984108,0.0020003577,0.00013723428
3345000,0.86791027,-1.6799922,0.00029999999,-1.6508329905605374,337.7307692307692,-1.684829739232858,0.002776505,-0.94613606,0.0011476424,0.0011628807,0.00013897996
3350000,0.81897277,-2.431528,0.00029999999,-1.3641261652194183,219.23529411764707,-1.3513625828843367,0.011252926,-0.90096307,0.004857761,0.004869364,0.00014210414
3355000,0.8074311,-2.101912,0.00029999996,-1.4018141696229578,244.5,-1.401814191043377,0.010351277,-0.8918361,0.0044235536,0.0045119533,0.00014824861
3360000,0.83577895,-0.9181625,0.00029999999,-1.3398281966480587,207.17241379310346,-1.346830930028643,0.008928098,-0.89350945,0.003623032,0.003689806,0.0001525564
3365000,0.89618546,-1.9746761,0.00029999999,-1.1665202192186068,213.44444444444446,-1.1642433375120163,0.011334473,-0.8681571,0.0051508495,0.0051090512,0.0001632197
3370000,0.8688852,-3.0344846,0.00029999996,-1.4112609731964767,290.29411764705884,-1.4260652284137905,0.007967673,-0.87391657,0.0035244732,0.003442041,0.0001730817
3375000,0.8644999,-2.651429,0.0003,-1.3244112382392184,206.69230769230768,-1.3199752844296968,0.0062579233,-0.8866607,0.0029314656,0.0029667956,0.00017563692
